,xdata,Q,Qm,Wstart,Ctot,P,Ep,Ea
276,276,3.84,2.9082253865602783,0.0,0.0,0.05430000000000001,4.35638,3.272076034302002
277,277,3.45,2.6900416310193114,0.0,0.0,0.0,4.15251,2.0514255958950267
278,278,3.67,2.784706260350845,0.0,0.0,10.94688,4.10959,3.181548940888561
279,279,3.47,3.038857145598376,0.0,0.0,0.9013800000000001,4.21689,3.1649004794270534
280,280,5.16,3.9296409634761105,0.0,0.0,41.65896,4.10959,3.913130074589867
281,281,4.45,5.317892673796279,0.0,0.0,2.05254,3.7984199999999997,3.341940815669311
282,282,3.93,5.135681682899892,0.0,0.0,21.187860000000004,4.24908,3.9889690931147257
283,283,3.3,5.405185341644875,0.0,0.0,2.4978,4.35638,3.8335096865552356
284,284,3.1,4.341749420295871,0.0,0.0,0.0,4.42076,2.5265119420406617
285,285,3.14,3.5405248219574137,0.0,0.0,5.45172,4.10959,3.5115184332770024
286,286,3.33,3.21080775869933,0.0,0.0,1.34664,4.42076,3.6838823735226
287,287,2.8,2.8603035353124633,0.0,0.0,0.13032,4.06667,3.295961499946495
288,288,2.75,2.5586284557081718,0.0,0.0,0.14118000000000003,4.05594,3.2148410172972217
289,289,9.49,3.545438238665473,0.0,0.0,39.204600000000006,4.13105,3.980738352621049
290,290,6.63,5.105761721529784,0.0,0.0,1.7376000000000003,4.24908,3.7508460813853928
291,291,4.22,4.188256337410429,0.0,0.0,1.6181400000000001,4.27054,3.6856434406770973
292,292,6.64,4.263946270189296,0.0,0.0,25.206060000000004,3.6911199999999997,3.4772224485767462
293,293,4.33,5.251145120242975,0.0,0.0,8.35134,3.8949899999999995,3.5158001149496223
294,294,3.87,4.6166029665534385,0.0,0.0,0.34752000000000005,3.73404,3.2303327801489825
295,295,5.77,3.844248750249,0.0,0.0,7.906080000000001,3.8735299999999997,3.3995569654982365
296,296,4.2,4.280245865938753,0.0,0.0,19.91724,3.6052799999999996,3.330019385658777
297,297,6.39,5.0303025084920945,0.0,0.0,10.08894,3.6481999999999997,3.29565535852609
298,298,6.35,4.668895773836104,0.0,0.0,3.46434,4.034479999999999,3.534779988910051
299,299,4.23,3.7901685325382672,0.0,0.0,0.0,4.32419,2.4357294739448885
300,300,3.51,2.9949214144890277,0.0,0.0,0.0,4.52806,3.7916851083470577
301,301,3.26,2.5127795628774336,0.0,0.0,0.0,4.4851399999999995,3.659264209711819
302,302,2.92,2.2316096381115247,0.0,0.0,0.0,4.13105,3.2862970997193424
303,303,3.73,2.1708692620875256,0.0,0.0,5.636340000000001,4.24908,3.3770610770783445
304,304,3.16,2.6504909227148428,0.0,0.0,14.65014,4.14178,3.487318195637389
305,305,2.9,3.0940223967047182,0.0,0.0,0.21720000000000003,3.88426,3.1084745426584948
306,306,2.67,2.6794376904159396,0.0,0.0,2.2371600000000003,3.9164499999999998,3.1073459615273444
307,307,2.6,2.398898383008579,0.0,0.0,0.28236000000000006,3.80915,2.9489181982266066
308,308,2.4,2.1500566029376076,0.0,0.0,0.8362200000000001,3.66966,2.7967195596271526
309,309,2.27,1.990422481712839,0.0,0.0,0.0,3.85207,1.852088388013561
310,310,2.2,1.8477526970179385,0.0,0.0,0.0,3.81988,2.8242051867005475
311,311,2.14,1.749997604308453,0.0,0.0,0.0,3.8949899999999995,2.8231760210784307
