,x_fit,Es_fit_ppf,y_utility
9772,45209390200.73648,11.356234980635737,12.644649627952981
9773,45212362771.39964,11.355526208666083,12.644425389153808
9774,45215335342.06282,11.354817371071654,12.644201169073378
9775,45218307912.72598,11.354108467852459,12.6439769677089
9776,45221280483.38916,11.35339949900849,12.64375278505759
9777,45224253054.05232,11.352690464539752,12.643528621116637
9778,45227225624.71549,11.351981364446242,12.643304475883262
9779,45230198195.37866,11.351272198727958,12.643080349354674
9780,45233170766.04183,11.350562967384905,12.642856241528083
9781,45236143336.705,11.34985367041708,12.642632152400687
9782,45239115907.36817,11.349144307824485,12.642408081969721
9783,45242088478.03134,11.348434879607119,12.64218403023238
9784,45245061048.6945,11.347725385764981,12.64195999718588
9785,45248033619.35768,11.347015826298072,12.641735982827438
9786,45251006190.02084,11.346306201206392,12.641511987154255
9787,45253978760.68402,11.34559651048994,12.64128801016356
9788,45256951331.34718,11.344886754148721,12.641064051852554
9789,45259923902.01035,11.344176932182727,12.640840112218475
9790,45262896472.67352,11.34346704459196,12.640616191258518
9791,45265869043.33669,11.342757091376424,12.6403922889699
9792,45268841613.99986,11.342047072536117,12.640168405349856
9793,45271814184.66303,11.341336988071038,12.639944540395568
9794,45274786755.3262,11.340626837981189,12.6397206941043
9795,45277759325.989365,11.339916622266571,12.639496866473246
9796,45280731896.65254,11.339206340927177,12.639273057499626
9797,45283704467.315704,11.338495993963015,12.639049267180658
9798,45286677037.97888,11.337785581374078,12.638825495513561
9799,45289649608.642044,11.337075103160375,12.63860174249557
9800,45292622179.30522,11.336364559321897,12.638378008123897
9801,45295594749.96838,11.33565394985865,12.638154292395777
9802,45298567320.63155,11.33494327477063,12.637930595308413
9803,45301539891.29472,11.33423253405784,12.63770691685904
9804,45304512461.95789,11.33352172772028,12.637483257044883
9805,45307485032.62106,11.332810855757947,12.637259615863163
9806,45310457603.28423,11.332099918170844,12.637035993311107
9807,45313430173.9474,11.331388914958968,12.636812389385943
9808,45316402744.610565,11.330677846122324,12.6365888040849
9809,45319375315.27374,11.329966711660905,12.636365237405196
9810,45322347885.936905,11.329255511574718,12.636141689344065
9811,45325320456.60008,11.328544245863757,12.635918159898722
9812,45328293027.263245,11.327832914528027,12.635694649066435
9813,45331265597.926414,11.327121517567527,12.63547115684438
9814,45334238168.589584,11.32641005498225,12.63524768322983
9815,45337210739.252754,11.325698526772207,12.63502422822
9816,45340183309.915924,11.324986932937392,12.634800791812124
9817,45343155880.579094,11.324275273477806,12.634577374003428
9818,45346128451.24226,11.323563548393448,12.634353974791145
9819,45349101021.905426,11.322851757684322,12.634130594172515
9820,45352073592.5686,11.322139901350418,12.633907232144766
9821,45355046163.231766,11.32142797939175,12.63368388870514
9822,45358018733.89494,11.320715991808303,12.633460563850864
9823,45360991304.558105,11.320003938600092,12.633237257579179
9824,45363963875.22128,11.319291819767106,12.633013969887312
