,x_fit,Es_fit_ppf,y_utility
4701,30689998908.31756,14.445106981582121,14.445108767603681
4702,30693018907.75448,14.444724194291382,14.444725393728046
4703,30696038907.191406,14.444341338494063,14.444342067745369
4704,30699058906.628326,14.443958414190167,14.443958789644975
4705,30702078906.065254,14.443575421379695,14.443575559416177
4706,30705098905.502174,14.443192360062646,14.443192377048272
4707,30708118904.9391,14.442809230239018,14.442809242530592
4708,30711138904.376022,14.442426031908813,14.442426155852461
4709,30714158903.812946,14.442042765072031,14.442043117003168
4710,30717178903.24987,14.441659429728674,14.441660125972081
4711,30720198902.686794,14.441276025878736,14.441277182748516
4712,30723218902.12372,14.440892553522222,14.44089428732179
4713,30726238901.560642,14.440509012659131,14.440511439681254
4714,30729258900.997566,14.440125403289464,14.440128639816255
4715,30732278900.43449,14.439741725413217,14.439745887716132
4716,30735298899.871414,14.439357979030396,14.439363183370224
4717,30738318899.308334,14.438974164140996,14.438980526767871
4718,30741338898.745262,14.438590280745018,14.438597917898468
4719,30744358898.182182,14.438206328842464,14.438215356751325
4720,30747378897.61911,14.437822308433331,14.437832843315833
4721,30750398897.05603,14.437438219517622,14.437450377581346
4722,30753418896.492958,14.437054062095335,14.437067959537247
4723,30756438895.92988,14.436669836166473,14.436685589172887
4724,30759458895.366806,14.436285541731031,14.436303266477639
4725,30762478894.803726,14.435901178789013,14.435920991440893
4726,30765498894.240654,14.435516747340417,14.435538764052016
4727,30768518893.677574,14.435132247385244,14.435156584300417
4728,30771538893.1145,14.434747678923493,14.434774452175471
4729,30774558892.551422,14.434363041955166,14.43439236766656
4730,30777578891.988346,14.433978336480262,14.43401033076309
4731,30780598891.42527,14.433593562498778,14.433628341454456
4732,30783618890.862194,14.43320872001072,14.433246399730074
4733,30786638890.299118,14.432823809016082,14.432864505579314
4734,30789658889.736042,14.432438829514869,14.432482658991612
4735,30792678889.172966,14.432053781507078,14.432100859956382
4736,30795698888.60989,14.431668664992708,14.431719108463028
4737,30798718888.046814,14.431283479971762,14.431337404500965
4738,30801738887.483734,14.43089822644424,14.430955748059628
4739,30804758886.920662,14.43051290441014,14.430574139128444
4740,30807778886.357582,14.430127513869463,14.430192577696825
4741,30810798885.79451,14.429742054822206,14.429811063754219
4742,30813818885.23143,14.429356527268375,14.429429597290053
4743,30816838884.668358,14.428970931207964,14.429048178293758
4744,30819858884.105278,14.428585266640978,14.428666806754796
4745,30822878883.542206,14.428199533567414,14.428285482662602
4746,30825898882.979126,14.427813731987273,14.427904206006627
4747,30828918882.41605,14.427427861900554,14.427522976776329
4748,30831938881.852974,14.427041923307257,14.427141794961148
4749,30834958881.289898,14.426655916207384,14.426760660550553
4750,30837978880.72682,14.426269840600934,14.426379573534016
4751,30840998880.163746,14.425883696487906,14.425998533900996
4752,30844018879.60067,14.4254974838683,14.425617541640957
4753,30847038879.037594,14.42511120274212,14.425236596743376
4754,30850058878.474518,14.424724853109359,14.424855699197728
4755,30853078877.91144,14.424338434970021,14.424474848993489
4756,30856098877.348366,14.423951948324108,14.424094046120155
4757,30859118876.785286,14.423565393171616,14.423713290567182
4758,30862138876.222214,14.423178769512546,14.423332582324111
4759,30865158875.659134,14.422792077346902,14.422951921380383
4760,30868178875.09606,14.422405316674677,14.422571307725521
4761,30871198874.53298,14.422018487495876,14.422190741349038
4762,30874218873.96991,14.421631589810499,14.421810222240392
4763,30877238873.40683,14.421244623618543,14.421429750389136
4764,30880258872.843758,14.42085758892001,14.421049325784756
4765,30883278872.280678,14.420470485714901,14.420668948416765
4766,30886298871.7176,14.420083314003213,14.42028861827469
4767,30889318871.154526,14.419696073784948,14.419908335348042
4768,30892338870.59145,14.419308765060107,14.419528099626337
4769,30895358870.028374,14.418921387828687,14.419147911099131
4770,30898378869.465298,14.41853394209069,14.418767769755927
4771,30901398868.90222,14.418146427846118,14.418387675586269
4772,30904418868.339146,14.417758845094967,14.418007628579678
4773,30907438867.77607,14.417371193837239,14.417627628725713
4774,30910458867.212994,14.416983474072932,14.417247676013913
4775,30913478866.649918,14.41659568580205,14.41686777043383
4776,30916498866.086838,14.41620782902459,14.416487911974995
4777,30919518865.523766,14.415819903740552,14.41610810062697
4778,30922538864.960686,14.415431909949938,14.415728336379324
4779,30925558864.397614,14.415043847652745,14.415348619221614
